Plate	Well Number	Well	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Cell Line]	Term Source 2 REF	Term Source 2 Accession	hORFeome V5.1 Identifier	hORFeome V5.1 Clone Description	Reagent Design Gene Annotation Build	Gene Identifier	Gene Symbol	Analysis Gene Annotation Build	Control Type	Control Comments	Channels	Comments
31033	34	C10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14837	"Homo sapiens lacritin, mRNA (cDNA clone MGC:71934 IMAGE:30327037), complete cds."		90070	LACRT				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	35	C11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14844	"Homo sapiens angiogenin, ribonuclease, RNase A family, 5, mRNA (cDNA clone MGC:71966 IMAGE:4716820), complete cds."		283	ANG				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	36	C12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14874	"Homo sapiens sorting nexing 24, mRNA (cDNA clone MGC:78539 IMAGE:4585781), complete cds."		28966	SNX24				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	37	D1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14770	"Homo sapiens zinc finger protein 42 (myeloid-specific retinoic acid-responsive), mRNA (cDNA clone IMAGE:4870018), complete cds."		7593	MZF1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	38	D2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14696	"Homo sapiens transmembrane protease, serine 4, transcript variant 2, mRNA (cDNA clone MGC:10251 IMAGE:3835263), complete cds."		56649	TMPRSS4				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	39	D3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14684	"Homo sapiens ADP-ribosylation factor GTPase activating protein 1, mRNA (cDNA clone MGC:937 IMAGE:3510221), complete cds."		55738	ARFGAP1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	40	D4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14750	"Homo sapiens solute carrier family 29 (nucleoside transporters), member 4, mRNA (cDNA clone MGC:39332 IMAGE:3354432), complete cds."		222962	SLC29A4				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	41	D5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14699	"Homo sapiens thyroid hormone receptor associated protein 5, mRNA (cDNA clone MGC:10649 IMAGE:4053743), complete cds."		10025	MED16				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	42	D6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14931	"Homo sapiens aquaporin 7-like, mRNA (cDNA clone MGC:88325 IMAGE:30406582), complete cds."		389756	AQP7P2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	43	D7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14925	"Homo sapiens chromosome 6 open reading frame 162, mRNA (cDNA clone MGC:88247 IMAGE:6452586), complete cds."		57150	C6orf162				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	44	D8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14855	"Homo sapiens endosulfine alpha, transcript variant 8, mRNA (cDNA clone MGC:78563 IMAGE:4853917), complete cds."		2029	ENSA				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	45	D9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14881	"Homo sapiens histone 2, H2be, mRNA (cDNA clone MGC:78419 IMAGE:3936695), complete cds."		8349	HIST2H2BE				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	46	D10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14942	"Homo sapiens cDNA clone MGC:88213 IMAGE:6617879, complete cds."		84314	TMEM107				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	47	D11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14992	"Homo sapiens stathmin 1/oncoprotein 18, transcript variant 3, mRNA (cDNA clone MGC:99593 IMAGE:2822803), complete cds."		3925	STMN1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	48	D12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14843	"Homo sapiens KIAA1102 protein, mRNA (cDNA clone IMAGE:3829654), complete cds."		22998	LIMCH1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	49	E1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14754	"Homo sapiens low density lipoprotein-related protein 1 (alpha-2-macroglobulin receptor), mRNA (cDNA clone IMAGE:4859182), complete cds."		4035	LRP1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	50	E2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14725	"Homo sapiens protein tyrosine phosphatase, receptor type, F, mRNA (cDNA clone IMAGE:4661274), complete cds."		5792	PTPRF				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	51	E3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14685	"Homo sapiens guanosine monophosphate reductase 2, mRNA (cDNA clone MGC:830 IMAGE:3546620), complete cds."		51292	GMPR2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	52	E4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14794	"Homo sapiens zinc finger protein 77 (pT1), mRNA (cDNA clone MGC:71324 IMAGE:6644579), complete cds."		58492	ZNF77				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	53	E5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14759	"Homo sapiens FERM, RhoGEF (ARHGEF) and pleckstrin domain protein 1 (chondrocyte-derived), transcript variant 1, mRNA (cDNA clone MGC:52223 IMAGE:5443230), complete cds."		10160	FARP1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	54	E6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14823	"Homo sapiens a disintegrin and metalloproteinase domain 33, mRNA (cDNA clone IMAGE:30405083), complete cds."		80332	ADAM33				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	55	E7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14951	"Homo sapiens cDNA clone MGC:88635 IMAGE:6579540, complete cds."		57787	MARK4				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	56	E8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14905	"Homo sapiens makorin, ring finger protein, 3, mRNA (cDNA clone IMAGE:4731576), complete cds."		7681	MKRN3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	57	E9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14997	"Homo sapiens cDNA clone MGC:99667 IMAGE:6597328, complete cds."		8028	MLLT10				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	58	E10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14960	"Homo sapiens cDNA clone MGC:88825 IMAGE:4896064, complete cds."		391356	C2orf79				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	59	E11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14873	"Homo sapiens cDNA clone MGC:78666 IMAGE:6213558, complete cds."							DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	60	E12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14854	"Homo sapiens cDNA clone MGC:78728 IMAGE:6304345, complete cds."		375035	SFT2D2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	61	F1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14697	"Homo sapiens suppressor of potassium transport defect 3, mRNA (cDNA clone IMAGE:3946730), complete cds."		81570	CLPB				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	62	F2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14690	"Homo sapiens CDC42 effector protein (Rho GTPase binding) 4, mRNA (cDNA clone MGC:3740 IMAGE:3617435), complete cds."		23580	CDC42EP4				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	63	F3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14729	"Homo sapiens nucleoporin 50kDa, transcript variant 1, mRNA (cDNA clone MGC:23022 IMAGE:4856954), complete cds."		10762	NUP50				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	64	F4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14704	"Homo sapiens DnaJ (Hsp40) homolog, subfamily C, member 11, mRNA (cDNA clone MGC:12593 IMAGE:3946414), complete cds."		55735	DNAJC11				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	65	F5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14921	"Homo sapiens C-reactive protein, pentraxin-related, mRNA (cDNA clone IMAGE:4767652), complete cds."		1401	CRP				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	66	F6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14848	"Homo sapiens WAP four-disulfide core domain 11, mRNA (cDNA clone MGC:71905 IMAGE:6101449), complete cds."		259239	WFDC11				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	67	F7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14861	"Homo sapiens hypothetical protein FLJ13910, mRNA (cDNA clone IMAGE:4111322), complete cds."		285074	LOC285074				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	68	F8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14904	"Homo sapiens hypothetical protein MGC27434, mRNA (cDNA clone MGC:88132 IMAGE:4305364), complete cds."		137196	CCDC26				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	69	F9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14828	"Homo sapiens histone 1, H2aa, mRNA (cDNA clone MGC:71871 IMAGE:6614487), complete cds."		221613	HIST1H2AA				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	70	F10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14845	"Homo sapiens cystatin S, mRNA (cDNA clone MGC:71923 IMAGE:30327736), complete cds."		1472	CST4				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	71	F11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14957	"Homo sapiens proline-rich acidic protein 1, mRNA (cDNA clone MGC:88545 IMAGE:6284088), complete cds."		118471	PRAP1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	72	F12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14898	"Homo sapiens hypothetical LOC388650, mRNA (cDNA clone MGC:88347 IMAGE:6498824), complete cds."		388650	FAM69A				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	73	G1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14701	"Homo sapiens poly (ADP-ribose) polymerase family, member 16, mRNA (cDNA clone MGC:12609 IMAGE:4127509), complete cds."		54956	PARP16				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	74	G2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14671	"Homo sapiens deoxyhypusine synthase, transcript variant 1, mRNA (cDNA clone MGC:8526 IMAGE:2822554), complete cds."		1725	DHPS				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	75	G3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14751	"Homo sapiens transcription factor RAM2, mRNA (cDNA clone MGC:39098 IMAGE:4842169), complete cds."		55536	CDCA7L				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	76	G4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14774	"Homo sapiens KIAA0467 protein, mRNA (cDNA clone IMAGE:6538086), complete cds."		23334	KIAA0467				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	77	G5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14824	"Homo sapiens cDNA clone MGC:72138 IMAGE:4068137, complete cds."		552900	BOLA2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	78	G6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14916	"Homo sapiens hypothetical protein LOC144363, mRNA (cDNA clone MGC:88411 IMAGE:4246777), complete cds."		144363	LYRM5				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	79	G7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14938	"Homo sapiens cDNA clone MGC:88170 IMAGE:6620443, complete cds."		541473	LOC541473				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	80	G8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14998	"Homo sapiens chromosome 14 open reading frame 111, mRNA (cDNA clone MGC:99629 IMAGE:4889846), complete cds."		51077	FCF1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	81	G9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14934	"Homo sapiens cDNA clone MGC:88224 IMAGE:4690475, complete cds."		64581	CLEC7A				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	82	G10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14833	"Homo sapiens cystatin SA, mRNA (cDNA clone MGC:71924 IMAGE:30350087), complete cds."		1470	CST2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	83	G11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14830	"Homo sapiens prefoldin 5, transcript variant 1, mRNA (cDNA clone MGC:71907 IMAGE:6458093), complete cds."		5204	PFDN5				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	84	G12																annotation not available
31033	85	H1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14698	"Homo sapiens peroxisomal biogenesis factor 7, mRNA (cDNA clone MGC:10385 IMAGE:3948721), complete cds."		5191	PEX7				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	86	H2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14677	"Homo sapiens ancient ubiquitous protein 1, transcript variant 3, mRNA (cDNA clone MGC:1122 IMAGE:3050204), complete cds."		550	AUP1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	87	H3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14717	"Homo sapiens PAP associated domain containing 4, mRNA (cDNA clone MGC:16201 IMAGE:3640197), complete cds."		167153	PAPD4				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	88	H4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14814	"Homo sapiens hypothetical protein FLJ25692, mRNA (cDNA clone MGC:71880 IMAGE:4690709), complete cds."		157777	C8orf45				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	89	H5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14836	"Homo sapiens methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like, mRNA (cDNA clone IMAGE:6102182), complete cds."		441024	MTHFD2L				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	90	H6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14988	"Homo sapiens cDNA clone MGC:99480 IMAGE:4874993, complete cds."		114041	C21orf88				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	91	H7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14933	"Homo sapiens nuclear receptor coactivator 7, mRNA (cDNA clone IMAGE:4609474), complete cds."		135112	NCOA7				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	92	H8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14940	"Homo sapiens HMG2 like, transcript variant 2, mRNA (cDNA clone MGC:88128 IMAGE:6617009), complete cds."		127540	HMGB4				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	93	H9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14903	"Homo sapiens polyhomeotic like 3 (Drosophila), mRNA (cDNA clone IMAGE:6105365), complete cds."		80012	PHC3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	94	H10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	15009	"Homo sapiens glia maturation factor, gamma, mRNA (cDNA clone MGC:99666 IMAGE:5419511), complete cds."		9535	GMFG				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	95	H11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14897	"Homo sapiens hypothetical protein FLJ38348, mRNA (cDNA clone MGC:88444 IMAGE:4657639), complete cds."		253635	CCDC75				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31033	96	H12																annotation not available
31034	1	A1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14906	"Homo sapiens interleukin 17F, transcript variant 1, mRNA (cDNA clone MGC:88102 IMAGE:30417554), complete cds."		112744	IL17F				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	2	A2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14856	"Homo sapiens ARP10 protein, mRNA (cDNA clone MGC:78644 IMAGE:5441646), complete cds."		164668	APOBEC3H				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	3	A3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14930	"Homo sapiens ribosomal protein L13a, mRNA (cDNA clone MGC:88204 IMAGE:6736442), complete cds."		23521	RPL13A				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	4	A4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14990	"Homo sapiens tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase 1, mRNA (cDNA clone MGC:99627 IMAGE:6536541), complete cds."		55687	TRMU				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	5	A5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14946	"Homo sapiens proteasome (prosome, macropain) activator subunit 2 (PA28 beta), mRNA (cDNA clone MGC:88739 IMAGE:6270762), complete cds."		5721	PSME2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	6	A6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14859	"Homo sapiens cDNA clone MGC:78661 IMAGE:6209274, complete cds."		79705	LRRK1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	7	A7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14928	"Homo sapiens leucine-rich alpha-2-glycoprotein 1, mRNA (cDNA clone MGC:88179 IMAGE:4692618), complete cds."		116844	LRG1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	8	A8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14832	"Homo sapiens similar to Arylacetamide deacetylase (AADAC), mRNA (cDNA clone MGC:72001 IMAGE:6663150), complete cds."		344752	AADACL2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	9	A9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14984	"Homo sapiens basic helix-loop-helix domain containing, class B, 2, mRNA (cDNA clone MGC:99681 IMAGE:4860809), complete cds."		8553	BHLHE40				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	10	A10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14913	"Homo sapiens DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 26B, mRNA (cDNA clone MGC:88298 IMAGE:4762492), complete cds."		203522	DDX26B				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	11	A11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14835	"Homo sapiens hypothetical protein FLJ90165, mRNA (cDNA clone MGC:71892 IMAGE:4593403), complete cds."		124975	GGT6				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	12	A12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14876	"Homo sapiens DKFZP564J0863 protein, mRNA (cDNA clone MGC:78594 IMAGE:5952471), complete cds."		25923	ATL3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	13	B1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14932	"Homo sapiens interferon, gamma, mRNA (cDNA clone MGC:88243 IMAGE:30414644), complete cds."		3458	IFNG				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	14	B2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14923	"Homo sapiens a disintegrin and metalloproteinase domain 18, mRNA (cDNA clone IMAGE:6102258), complete cds."		8749	ADAM18				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	15	B3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14884	"Homo sapiens cDNA clone MGC:78651 IMAGE:5933603, complete cds."							DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	16	B4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14860	"Homo sapiens growth arrest and DNA-damage-inducible, gamma interacting protein 1, mRNA (cDNA clone MGC:78462 IMAGE:5467620), complete cds."		90480	GADD45GIP1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	17	B5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14979	"Homo sapiens inhibitor of growth family, member 5, mRNA (cDNA clone MGC:88578 IMAGE:6111003), complete cds."		84289	ING5				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	18	B6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14894	"Homo sapiens CD40 ligand (TNF superfamily, member 5, hyper-IgM syndrome), mRNA (cDNA clone MGC:88303 IMAGE:30418744), complete cds."		959	CD40LG				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	19	B7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14963	"Homo sapiens keratin 17, mRNA (cDNA clone MGC:88730 IMAGE:3531173), complete cds."		3872	KRT17				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	20	B8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14976	"Homo sapiens SRY (sex determining region Y)-box 7, mRNA (cDNA clone MGC:88634 IMAGE:6459570), complete cds."		83595	SOX7				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	21	B9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14954	"Homo sapiens tensin, mRNA (cDNA clone IMAGE:4878104), complete cds."		7145	TNS1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	22	B10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14891	"Homo sapiens embryonic ectoderm development, mRNA (cDNA clone MGC:78405 IMAGE:4637702), complete cds."		8726	EED				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	23	B11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14871	"Homo sapiens DKFZP564G2022 protein, mRNA (cDNA clone MGC:78494 IMAGE:4650822), complete cds."		25963	TMEM87A				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	24	B12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14926	"Homo sapiens discs, large (Drosophila) homolog-associated protein 1, mRNA (cDNA clone MGC:88156 IMAGE:6620806), complete cds."		9229	DLGAP1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	25	C1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14941	"Homo sapiens protein tyrosine phosphatase type IVA, member 2, transcript variant 1, mRNA (cDNA clone MGC:88163 IMAGE:4686913), complete cds."		8073	PTP4A2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	26	C2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14899	"Homo sapiens defensin, beta 129, mRNA (cDNA clone MGC:88365 IMAGE:6592149), complete cds."		140881	DEFB129				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	27	C3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14883	"Homo sapiens chromosome 20 open reading frame 155, mRNA (cDNA clone MGC:78525 IMAGE:5092704), complete cds."		54675	CRLS1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	28	C4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14867	"Homo sapiens receptor transporting protein 2, mRNA (cDNA clone MGC:78665 IMAGE:6212901), complete cds."		344892	RTP2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	29	C5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14847	"Homo sapiens interleukin 27, mRNA (cDNA clone MGC:71873 IMAGE:4703457), complete cds."		246778	IL27				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	30	C6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14986	"Homo sapiens WD repeat domain 42A, mRNA (cDNA clone IMAGE:4870402), complete cds."		50717	DCAF8				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	31	C7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14911	"Homo sapiens paraoxonase 3, mRNA (cDNA clone MGC:88384 IMAGE:4710338), complete cds."		5446	PON3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	32	C8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14892	"Homo sapiens class-I MHC-restricted T cell associated molecule, mRNA (cDNA clone MGC:88255 IMAGE:30418882), complete cds."		56253	CRTAM				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31034	33	C9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	14827	"Homo sapiens inositol polyphosphate multikinase, mRNA (cDNA clone MGC:71901 IMAGE:6654071), complete cds."		253430	IPMK				DAPI:nuclei;TRITC:HA_Flag tagged protein	
